Freq,Word
34,მოდი
25,ხო
21,მოიცადე
20,გაბი
17,სად
16,მიდი
15,არ
15,ეს
14,აი
14,დედა
12,აჰა
10,არა
10,გაბრიელა
10,გოგო
10,რატომ
9,მერე
9,შენ
8,აქ
8,ხელი
7,ადექი
7,არის
7,მე
7,ნანა
7,ნახე
7,უნდა
6,ერთი
6,მომეცი
6,რა
5,აბა
5,ახლა
5,ბაყაყი
5,და
5,ნელა
5,როგორ
4,გაიწმინდე
4,გინდა
4,კიდევ
4,ჩემო
4,ცხელია
4,წავიდა
3,აქედან
3,ბებო
3,ვერ
3,ვითამაშოთ
3,ვიცი
3,თავსაფარი
3,ის
3,მეორე
3,ორი
3,უთო
3,ფრჩხილები
3,შეაშინე
3,ჩემი
3,წამოდი
3,ხარ
2,ავალაგოთ
2,ამით
2,აჰ
2,ბებომ
2,ბურთი
2,გააკეთე
2,გააუთოვე
2,გადაწმინდო
2,გავატანოთ
2,გაიცინე
2,გაუშვი
2,გაქვს
2,გეტკინება
2,გეძინება
2,დადე
2,დავაუთოოთ
2,დავდო
2,დავიჭრათ
2,დედი
2,დე
2,ეგ
2,ესენი
2,ვიდეოს
2,ვიღებთ
2,ვკითხავ
2,ვჭამოთ
2,თავზე
2,თექვსმეტი
2,იდებ
2,იმაზე
2,იქ
2,ლამაზო
2,მაგით
2,მაგრამ
2,მართლა
2,მასე
2,მაშინ
2,მივხედავ
2,მიიდე
2,მოგიტანო
2,მომატყუე
2,მომიტანე
2,პირში
2,რამდენი
2,რაო
2,რას
2,რომ
2,სუპი
2,უკვე
2,ქნა
2,შარვალი
2,შეგცივდა
2,შეყარო
2,შეჭამ
2,ჩემთან
2,ძროხა
2,წამი
2,ჰა
1,ადუღდეს
1,ავამ
1,ათას
1,ალაგებს
1,ამოვაბრუნოთ
1,ამოვიღე
1,ამოვიღოთ
1,ამოიღე
1,აპრილი
1,არც
1,ასე
1,აქეთ
1,აცემინებს
1,აძვერი
1,აჭამო
1,ახტა
1,ა
1,ბაბო
1,ბავშვს
1,ბაია
1,ბას
1,ბურთები
1,ბუშტებით
1,ბუშტები
1,გაბიმ
1,გაბის
1,გაბრიელამ
1,გაგხდი
1,გადავარდა
1,გადავიღოთ
1,გადმოყარე
1,გავაგრძელოთ
1,გავაკეთოთ
1,გავაუთოებ
1,გავაუთოოთ
1,გაზზე
1,გაიხადე
1,გაიხსენი
1,გამაუთოვე
1,გამიკეთე
1,გამოვიღებთ
1,გამოიძინე
1,გატკენ
1,გაუკეთე
1,გეძინა
1,გეწვის
1,გვნახოს
1,გიხდება
1,გხედავენ
1,დააგდე
1,დაალაგე
1,დააუთოვე
1,დააძინო
1,დააწვინე
1,დაგაჭრა
1,დაგეწვას
1,დაგვრჩა
1,დადექი
1,დავაუთოვე
1,დავაუთოო
1,დავდოთ
1,დავკეცოთ
1,დავჯდე
1,დავჯექი
1,დაიმალა
1,დალია
1,დამწვა
1,დახატულო
1,დაჯე
1,დგები
1,დედამ
1,დიდ
1,ესეთი
1,ვეთამაშო
1,ვეღარ
1,ვიდეო
1,ვინმემ
1,ვინ
1,ვის
1,ზის
1,თვითონ
1,იავნანა
1,ინთება
1,იქით
1,იყოს
1,კარგად
1,კი
1,კოვზი
1,მაგაზე
1,მაგიდა
1,მანამდე
1,მასეთი
1,მასწავლე
1,მაქედან
1,მაშას
1,მეუბნები
1,მზე
1,მიადგი
1,მიგყავს
1,მიდიხარ
1,მიძვრები
1,მოგიტანე
1,მოგცემ
1,მოვიდეს
1,მოიხსნა
1,მომატყუა
1,მოქსოვა
1,მძიმე
1,მხრიდან
1,ნამდვილი
1,ორივე
1,ოღონდ
1,ოცი
1,პირზე
1,პირი
1,რად
1,რაზე
1,რაღაცაა
1,რბილზე
1,რითი
1,საათი
1,სამი
1,სახეზე
1,სლოკინები
1,სწორია
1,ტუტ
1,უმღერე
1,ფეხები
1,ფრჩხილებით
1,ფრჩხილი
1,ქალბატონო
1,ქენი
1,ქენი-მეთქი
1,ღაბაბიანი
1,ყავა
1,შარვალია
1,შაქარი
1,შეგვაშინე
1,შენა
1,შენც
1,შესცივდეს
1,შეჭამა
1,შვრები
1,ჩააგდე
1,ჩაიცვი
1,ჩაი
1,ჩამიყარე
1,ჩამოაგდო
1,ჩამოვკიდოთ
1,ჩაუდო
1,ცოტა
1,წავალ
1,წავედით
1,წავედი
1,წავიკითხოთ
1,წავიღეთ
1,წავიყვანოთ
1,წაიღო
1,წელი
1,წყალი
1,ჭამს
1,ჭკვიანი
1,ხედავ
1,ხელიც
1,ხელს
1,ხოლმე
1,ჯერ
1,ჰკიდებ
